ID_COMPTE;DEBUG_ACCOUNT_IDX;DEBUG_SCENARIO;AN_EVAL;MOIS_EVAL;PRIMES_GARANTIES;PREST_DECES;PREST_ECH;PREST_MRV;FRAIS_ACQUIS;COMM_VENTE;PRIMES_VARIABLES;FRAIS_FIXES;HON_GEST;COMM_MAINTIEN;VALEUR_MARCHANDE;PASSIF_REDRESSE;COUSSIN_CREDIT;COUSSIN_MARCHE;COUSSIN_DEPENSE;COUSSIN_DECHEANCE;COUSSIN_MORTALITE;COUSSIN_DEPOT;MT_VM;MT_VM_AV_RETRAIT;MT_VM_AP_RETRAIT;AGE;QX;LAPSE_TOT;LAPSE_PART;TX_SURVIE;RETRAIT;DEPOT_FUTUR;MT_GAR_DECES;MT_GAR_ECH;MT_SRG;REND_SP500;REND_TSX;REND_EAFE;REND_DEX;REND_MM;MT_SP500;MT_TSX;MT_EAFE;MT_DEX;MT_MM
1;0;0;3;3;0.0;0.0;0.0;0.0;0.0;-0.0;0.09053520113229752;-10.262655258178711;-0.0057232617400586605;-0.04730889946222305;130.34376525878906;-0.42199862003326416;-0.08439972251653671;-5.507081985473633;-0.36924877762794495;-2.2154927253723145;-0.3270489275455475;0.0;183.42369079589844;182.37046813964844;182.37046813964844;12.0;1.283423898712499e-05;0.06429030746221542;0.10645737498998642;0.7106157541275024;0.0;1.0532199144363403;148.46229553222656;111.34672546386719;0.0;-0.028214048594236374;-0.047800224274396896;-0.02483411319553852;-0.0010392110561951995;0.00012817600509151816;90.64659881591797;47.42174530029297;17.230026245117188;28.125301361083984;0.0
1;0;0;3;4;0.0;0.0;0.0;0.0;0.0;-0.0;0.08772867918014526;-10.103644371032715;-0.005545844789594412;-0.04584236070513725;126.31482696533203;-0.41840752959251404;-0.08368150144815445;-5.4602179527282715;-0.3661065697669983;-2.1966392993927;-0.32426583766937256;0.0;180.551513671875;179.498291015625;179.498291015625;12.0;1.283423898712499e-05;0.06428955495357513;0.1064571663737297;0.6996054649353027;0.0;1.0532199144363403;149.51551818847656;112.13663482666016;0.0;-0.03469268977642059;-0.01931547001004219;-0.007208296097815037;0.011308356188237667;0.0027246964164078236;89.2271957397461;46.67918395996094;16.96022605895996;27.68489646911621;0.0
1;0;0;3;5;0.0;0.0;0.0;0.0;0.0;-0.0;0.08207281678915024;-9.947098731994629;-0.005188304930925369;-0.04288690909743309;118.20742797851562;-0.4148264527320862;-0.08296528458595276;-5.413485050201416;-0.362973153591156;-2.1778388023376465;-0.32149049639701843;0.0;171.6220703125;170.56884765625;170.56884765625;12.0;1.283423898712499e-05;0.06428847461938858;0.10645686835050583;0.6887658834457397;0.0;1.0532199144363403;150.56874084472656;112.92655181884766;0.0;-0.043269481509923935;-0.10512444376945496;-0.07901160418987274;-0.005083365831524134;0.0031619092915207148;84.8143310546875;44.3705940246582;16.12143325805664;26.315698623657227;0.0
1;0;0;3;6;0.0;0.0;0.0;0.0;0.0;-0.0;0.077545166015625;-9.79297924041748;-0.00490208575502038;-0.04052099958062172;111.71560668945312;-0.4112575948238373;-0.08225151151418686;-5.3669114112854;-0.35985037684440613;-2.159102201461792;-0.3187246322631836;0.0;164.7487030029297;163.6954803466797;163.6954803466797;12.0;8.917104423744604e-06;0.06428711116313934;0.10645649582147598;0.6780970096588135;0.0;1.0532199144363403;151.62196350097656;113.71646881103516;0.0;-0.07979276776313782;0.013156543485820293;-0.09975172579288483;-0.014023556374013424;0.0037584418896585703;81.41756439208984;42.59357833862305;15.47577953338623;25.261770248413086;0.0
1;0;0;3;7;0.0;0.0;0.0;0.0;0.0;-0.0;0.07820500433444977;-9.641286849975586;-0.004943797830492258;-0.04086579382419586;112.64906311035156;-0.4076997935771942;-0.08153995126485825;-5.32048225402832;-0.35673731565475464;-2.1404237747192383;-0.315967321395874;0.0;168.73902893066406;167.68580627441406;167.68580627441406;12.0;8.917104423744604e-06;0.0642867311835289;0.10645639151334763;0.6675934195518494;0.0;1.0532199144363403;152.6751708984375;114.50638580322266;0.0;0.04269431158900261;-0.037172362208366394;0.028321245685219765;0.023890620097517967;0.002090883906930685;83.38955688476562;43.62522506713867;15.850613594055176;25.873628616333008;0.0
1;0;0;3;8;0.0;0.0;0.0;0.0;0.0;-0.0;0.08296477794647217;-9.491945266723633;-0.005244690924882889;-0.04335299879312515;119.45149230957031;-0.4041534662246704;-0.08083068579435349;-5.274202346801758;-0.3536342680454254;-2.1218056678771973;-0.3132189214229584;0.0;181.7436981201172;180.69049072265625;180.69049072265625;12.0;8.917104423744604e-06;0.06428781151771545;0.1064566820859909;0.6572524309158325;0.0;1.0532199144363403;153.7283935546875;115.29629516601562;0.0;0.0748414471745491;0.06174445524811745;0.13574492931365967;0.019604209810495377;-0.0005566130275838077;89.81636810302734;46.98740768432617;17.072216033935547;27.86770248413086;0.0
1;0;0;3;9;0.0;0.0;0.0;0.0;0.0;-0.0;0.07735452800989151;-9.344916343688965;-0.004890033975243568;-0.02850640006363392;110.97779083251953;-0.4883022606372833;-0.09972670674324036;-7.1902947425842285;-0.39952003955841064;-2.841031312942505;-0.38893410563468933;0.0;171.57090759277344;171.1225128173828;171.1225128173828;12.0;8.917104423744604e-06;0.06794426590204239;0.1064567044377327;0.6468333601951599;0.0;0.4484005868434906;154.1768035888672;115.63259887695312;0.0;-0.08748596161603928;-0.04002751410007477;-0.055694226175546646;-0.007609514053910971;0.003505223896354437;84.78904724121094;44.35736846923828;16.116626739501953;26.30785369873047;0.0
1;0;0;3;10;0.0;0.0;0.0;0.0;0.0;-0.0;0.07234228402376175;-9.196776390075684;-0.004573180340230465;-0.02665930613875389;103.80109405517578;-0.4567248225212097;-0.09843123704195023;-7.0968918800354;-0.3736839294433594;-2.6573078632354736;-0.3838818073272705;0.0;163.06068420410156;162.61228942871094;162.61228942871094;12.0;8.917104423744604e-06;0.06794423609972;0.10645630955696106;0.6365795135498047;0.0;0.4484005868434906;154.6251983642578;115.9688949584961;0.0;-0.06978421658277512;-0.04234014451503754;-0.05626485124230385;-0.01574270986020565;-6.460803888330702e-06;80.58335876464844;42.15716552734375;15.317214012145996;25.00293731689453;0.0
1;0;0;3;11;0.0;0.0;0.0;0.0;0.0;-0.0;0.06805960834026337;-9.050985336303711;-0.004302447661757469;-0.025081072002649307;97.6684341430664;-0.42974111437797546;-0.09715179353952408;-7.00464391708374;-0.3516063690185547;-2.500311851501465;-0.3788919448852539;0.0;155.8982696533203;155.4498748779297;155.4498748779297;12.0;8.917104423744604e-06;0.06794420629739761;0.1064559817314148;0.6264882683753967;0.0;0.4484005868434906;155.07359313964844;116.3051986694336;0.0;-0.03773030638694763;-0.06881414353847504;-0.0816839262843132;-0.020821595564484596;0.001176094519905746;77.04374694824219;40.305419921875;14.644408226013184;23.904687881469727;0.0
1;0;0;3;12;0.0;-2.3499407689087093e-05;0.0;0.0;0.0;-0.0;0.0650060698390007;-8.907505989074707;-0.004109415225684643;-0.02395579218864441;93.43208312988281;-0.41110116243362427;-0.09602945297956467;-6.923723220825195;-0.3363555073738098;-2.3918612003326416;-0.3745148479938507;0.0;151.3155059814453;150.8671112060547;150.8671112060547;13.0;8.917104423744604e-06;0.06794419139623642;0.09173998981714249;0.6174653768539429;0.0;0.4484005868434906;155.52200317382812;116.6415023803711;0.0;0.018679579719901085;-0.16255994141101837;-0.04348113015294075;0.012069382704794407;0.002510723192244768;74.77897644042969;39.12060546875;14.213922500610352;23.201988220214844;0.0
