an_proj,scn_proj,RENDEMENT,TYPE
91.0,44.0,-0.168474464777245,b'INTERNE'
91.0,45.0,-0.233477626244201,b'INTERNE'
91.0,46.0,-0.137663761725604,b'INTERNE'
91.0,47.0,0.118899959687863,b'INTERNE'
91.0,48.0,-0.167857048141578,b'INTERNE'
91.0,49.0,-0.253578619228075,b'INTERNE'
91.0,50.0,-0.108962426850115,b'INTERNE'
91.0,51.0,-0.250592968363309,b'INTERNE'
91.0,52.0,0.311755402086872,b'INTERNE'
91.0,53.0,0.544991474107979,b'INTERNE'
91.0,54.0,0.224326067184873,b'INTERNE'
91.0,55.0,0.000660971246441155,b'INTERNE'
91.0,56.0,0.0415983565027238,b'INTERNE'
91.0,57.0,-0.369476254174089,b'INTERNE'
91.0,58.0,0.216699812030241,b'INTERNE'
91.0,59.0,-0.277970581477631,b'INTERNE'
91.0,60.0,0.599402080022039,b'INTERNE'
91.0,61.0,0.419901361885993,b'INTERNE'
91.0,62.0,0.356916784153239,b'INTERNE'
91.0,63.0,-0.149514491938943,b'INTERNE'
91.0,64.0,-0.172729758575894,b'INTERNE'
91.0,65.0,0.387058264305596,b'INTERNE'
91.0,66.0,0.203329365689229,b'INTERNE'
91.0,67.0,-0.000361089033097062,b'INTERNE'
91.0,68.0,-0.0221950607749302,b'INTERNE'
91.0,69.0,0.169235376978421,b'INTERNE'
91.0,70.0,0.486087072808132,b'INTERNE'
91.0,71.0,-0.0866593678347283,b'INTERNE'
91.0,72.0,0.461522630075446,b'INTERNE'
91.0,73.0,0.53755455824848,b'INTERNE'
91.0,74.0,-0.323126047339895,b'INTERNE'
91.0,75.0,-0.0129424618752976,b'INTERNE'
91.0,76.0,-0.395180016721284,b'INTERNE'
91.0,77.0,0.0359540329404724,b'INTERNE'
91.0,78.0,-0.127965642697462,b'INTERNE'
91.0,79.0,-0.111002557664847,b'INTERNE'
91.0,80.0,0.244267706555882,b'INTERNE'
91.0,81.0,-0.0571136654818876,b'INTERNE'
91.0,82.0,0.235614572175264,b'INTERNE'
91.0,83.0,-0.100756822819496,b'INTERNE'
91.0,84.0,0.16065206348577,b'INTERNE'
91.0,85.0,-0.0726355405552617,b'INTERNE'
91.0,86.0,0.120648759421019,b'INTERNE'
91.0,87.0,0.00537944987871275,b'INTERNE'
91.0,88.0,0.269160693589894,b'INTERNE'
91.0,89.0,0.662993003748262,b'INTERNE'
91.0,90.0,-0.131396910733028,b'INTERNE'
91.0,91.0,0.195132485576652,b'INTERNE'
91.0,92.0,0.0159486343149304,b'INTERNE'
91.0,93.0,-0.181983391612573,b'INTERNE'
91.0,94.0,0.399082147265986,b'INTERNE'
91.0,95.0,-0.086843354706984,b'INTERNE'
91.0,96.0,0.298438926674933,b'INTERNE'
91.0,97.0,1.30244388491549,b'INTERNE'
91.0,98.0,0.216424639697531,b'INTERNE'
91.0,99.0,0.158080693010996,b'INTERNE'
91.0,100.0,0.0930881932551746,b'INTERNE'
92.0,1.0,0.103913887176977,b'INTERNE'
92.0,2.0,0.242232183217283,b'INTERNE'
92.0,3.0,0.0655525368282119,b'INTERNE'
92.0,4.0,0.338244404700647,b'INTERNE'
92.0,5.0,0.118093740520133,b'INTERNE'
92.0,6.0,0.00345609211318476,b'INTERNE'
92.0,7.0,-0.304088354219849,b'INTERNE'
92.0,8.0,0.164543831510166,b'INTERNE'
92.0,9.0,0.0471914796612862,b'INTERNE'
92.0,10.0,0.0577855247323353,b'INTERNE'
92.0,11.0,-0.00350755795775537,b'INTERNE'
92.0,12.0,-0.220943235497814,b'INTERNE'
92.0,13.0,0.198632041491144,b'INTERNE'
92.0,14.0,-0.0111558192896245,b'INTERNE'
92.0,15.0,-0.283491507445781,b'INTERNE'
92.0,16.0,-0.053762744295163,b'INTERNE'
92.0,17.0,-0.421275140560289,b'INTERNE'
92.0,18.0,0.129843989427999,b'INTERNE'
92.0,19.0,-0.155298316988914,b'INTERNE'
92.0,20.0,-0.0998078237307903,b'INTERNE'
92.0,21.0,-0.135636510548186,b'INTERNE'
92.0,22.0,0.15434283159101,b'INTERNE'
92.0,23.0,-0.296839749994391,b'INTERNE'
92.0,24.0,-0.157858707166465,b'INTERNE'
92.0,25.0,-0.0968924125718802,b'INTERNE'
92.0,26.0,0.194481763462997,b'INTERNE'
92.0,27.0,-0.242791440868704,b'INTERNE'
92.0,28.0,0.229322991656819,b'INTERNE'
92.0,29.0,-0.345160331712402,b'INTERNE'
92.0,30.0,-0.315365199623039,b'INTERNE'
92.0,31.0,-0.186057481812015,b'INTERNE'
92.0,32.0,0.141920946219155,b'INTERNE'
92.0,33.0,0.140424232428855,b'INTERNE'
92.0,34.0,-0.284992695833767,b'INTERNE'
92.0,35.0,0.153883383096469,b'INTERNE'
92.0,36.0,-0.0342275101291233,b'INTERNE'
92.0,37.0,-0.185225342459375,b'INTERNE'
92.0,38.0,0.267234333025957,b'INTERNE'
92.0,39.0,0.739853262452064,b'INTERNE'
92.0,40.0,0.586458125033219,b'INTERNE'
92.0,41.0,0.149547208422188,b'INTERNE'
92.0,42.0,-0.0413767231878276,b'INTERNE'
92.0,43.0,-0.0537996007855305,b'INTERNE'
92.0,44.0,0.595386640299976,b'INTERNE'
92.0,45.0,0.0246477513364818,b'INTERNE'
92.0,46.0,0.55028263538223,b'INTERNE'
92.0,47.0,-0.23932822979169,b'INTERNE'
92.0,48.0,0.279499749323011,b'INTERNE'
92.0,49.0,0.23356856648376,b'INTERNE'
92.0,50.0,-0.393924444793036,b'INTERNE'
92.0,51.0,-0.00655905491154707,b'INTERNE'
92.0,52.0,0.110044587877201,b'INTERNE'
92.0,53.0,0.064277765892456,b'INTERNE'
92.0,54.0,0.588633027145567,b'INTERNE'
92.0,55.0,0.0972743078206244,b'INTERNE'
92.0,56.0,-0.0413517059102438,b'INTERNE'
92.0,57.0,0.101429658886479,b'INTERNE'
92.0,58.0,-0.170513073258883,b'INTERNE'
92.0,59.0,0.00533935641758254,b'INTERNE'
92.0,60.0,-0.0762522364811327,b'INTERNE'
92.0,61.0,-0.109002121388177,b'INTERNE'
92.0,62.0,-0.12383088333358,b'INTERNE'
92.0,63.0,0.221887784700495,b'INTERNE'
92.0,64.0,0.110060369419673,b'INTERNE'
92.0,65.0,0.254174407785549,b'INTERNE'
92.0,66.0,0.222548854880851,b'INTERNE'
92.0,67.0,-0.00367134921551782,b'INTERNE'
92.0,68.0,-0.318539198448025,b'INTERNE'
92.0,69.0,0.723710890943817,b'INTERNE'
92.0,70.0,-0.11916934159904,b'INTERNE'
92.0,71.0,0.331942005339578,b'INTERNE'
92.0,72.0,0.250230222517267,b'INTERNE'
92.0,73.0,0.228579470202416,b'INTERNE'
92.0,74.0,0.258177591570919,b'INTERNE'
92.0,75.0,-0.0634971553821816,b'INTERNE'
92.0,76.0,0.453966997406546,b'INTERNE'
92.0,77.0,-0.110650273475097,b'INTERNE'
92.0,78.0,-0.0439895684958109,b'INTERNE'
92.0,79.0,-0.00130360138800623,b'INTERNE'
92.0,80.0,0.167216217436334,b'INTERNE'
92.0,81.0,0.269824184690398,b'INTERNE'
92.0,82.0,-0.127177879982476,b'INTERNE'
92.0,83.0,-0.207282295544972,b'INTERNE'
92.0,84.0,-0.0638318234190937,b'INTERNE'
92.0,85.0,-0.125652790471646,b'INTERNE'
92.0,86.0,-0.184744474818679,b'INTERNE'
92.0,87.0,-0.352824731451124,b'INTERNE'
92.0,88.0,0.00521599116840732,b'INTERNE'
92.0,89.0,0.0181614109383119,b'INTERNE'
92.0,90.0,0.0435801552058039,b'INTERNE'
92.0,91.0,0.238479826979923,b'INTERNE'
92.0,92.0,0.247942256038584,b'INTERNE'
92.0,93.0,0.257426314483534,b'INTERNE'
92.0,94.0,0.0835813200129043,b'INTERNE'
92.0,95.0,0.106427021773897,b'INTERNE'
92.0,96.0,0.0515706410266605,b'INTERNE'
92.0,97.0,-0.133871479552254,b'INTERNE'
92.0,98.0,-0.376504003255946,b'INTERNE'
92.0,99.0,-0.206900137578181,b'INTERNE'
92.0,100.0,-0.04751221219844,b'INTERNE'
93.0,1.0,-0.223675400982313,b'INTERNE'
93.0,2.0,-0.247742174202846,b'INTERNE'
93.0,3.0,0.035350322632292,b'INTERNE'
93.0,4.0,-0.124845748880378,b'INTERNE'
93.0,5.0,-0.205628662056578,b'INTERNE'
93.0,6.0,0.280078909001767,b'INTERNE'
93.0,7.0,-0.01846017897515,b'INTERNE'
93.0,8.0,-0.091868283684773,b'INTERNE'
93.0,9.0,-0.0790234654715538,b'INTERNE'
93.0,10.0,0.401864072927476,b'INTERNE'
93.0,11.0,-0.0879750934751321,b'INTERNE'
93.0,12.0,0.0448982773315354,b'INTERNE'
93.0,13.0,1.1043603478495,b'INTERNE'
93.0,14.0,0.356613725743736,b'INTERNE'
93.0,15.0,-0.215083800180218,b'INTERNE'
93.0,16.0,-0.266099954416833,b'INTERNE'
93.0,17.0,0.150715547535899,b'INTERNE'
93.0,18.0,0.54122630471256,b'INTERNE'
93.0,19.0,0.049974257042565,b'INTERNE'
93.0,20.0,-0.181231848656839,b'INTERNE'
93.0,21.0,0.220484984425304,b'INTERNE'
93.0,22.0,0.0964851254836683,b'INTERNE'
93.0,23.0,0.00626402387824521,b'INTERNE'
93.0,24.0,0.00633379788181299,b'INTERNE'
93.0,25.0,0.29244655054402,b'INTERNE'
93.0,26.0,0.0941727695929391,b'INTERNE'
93.0,27.0,-0.411925414332987,b'INTERNE'
93.0,28.0,-0.180972571696713,b'INTERNE'
93.0,29.0,-0.361472345507929,b'INTERNE'
93.0,30.0,-0.0470131901971741,b'INTERNE'
93.0,31.0,-0.0437107790436475,b'INTERNE'
93.0,32.0,0.134577207312616,b'INTERNE'
93.0,33.0,-0.122984553835243,b'INTERNE'
93.0,34.0,-0.173709904203212,b'INTERNE'
93.0,35.0,0.255470761520179,b'INTERNE'
93.0,36.0,0.244935610396519,b'INTERNE'
93.0,37.0,0.202166877697671,b'INTERNE'
93.0,38.0,0.229382441246582,b'INTERNE'
93.0,39.0,0.0533252582113932,b'INTERNE'
93.0,40.0,-0.45484886756446,b'INTERNE'
93.0,41.0,-0.0405625426968261,b'INTERNE'
93.0,42.0,-0.0060088578149462,b'INTERNE'
93.0,43.0,0.0275463773586944,b'INTERNE'
93.0,44.0,0.200140416525661,b'INTERNE'
93.0,45.0,-0.206753746307471,b'INTERNE'
93.0,46.0,-0.413329983428618,b'INTERNE'
93.0,47.0,0.0201826620853143,b'INTERNE'
93.0,48.0,0.728012274224032,b'INTERNE'
93.0,49.0,-0.128188429320461,b'INTERNE'
93.0,50.0,-0.0365971705209159,b'INTERNE'
93.0,51.0,-0.0116998388342928,b'INTERNE'
93.0,52.0,0.36219218892257,b'INTERNE'
93.0,53.0,0.70841998782253,b'INTERNE'
93.0,54.0,0.141883465818552,b'INTERNE'
93.0,55.0,0.435119226707494,b'INTERNE'
93.0,56.0,0.115505977790129,b'INTERNE'
93.0,57.0,-0.448785433942382,b'INTERNE'
93.0,58.0,0.227329271119046,b'INTERNE'
93.0,59.0,0.48212981916476,b'INTERNE'
93.0,60.0,-0.197297330331492,b'INTERNE'
93.0,61.0,-0.00110595315085826,b'INTERNE'
93.0,62.0,0.244085384358913,b'INTERNE'
93.0,63.0,-0.0898226248113746,b'INTERNE'
93.0,64.0,0.0952248934595188,b'INTERNE'
93.0,65.0,-0.0137576050039974,b'INTERNE'
93.0,66.0,0.229663446509533,b'INTERNE'
93.0,67.0,-0.0899456276895829,b'INTERNE'
93.0,68.0,0.712432642564244,b'INTERNE'
93.0,69.0,-0.0147355343980974,b'INTERNE'
93.0,70.0,0.0828925096024706,b'INTERNE'
93.0,71.0,-0.18682673001938,b'INTERNE'
93.0,72.0,-0.172259042965482,b'INTERNE'
93.0,73.0,-0.0146166897051698,b'INTERNE'
93.0,74.0,-0.0114662194533559,b'INTERNE'
93.0,75.0,0.61890728128767,b'INTERNE'
93.0,76.0,0.0173091346202148,b'INTERNE'
93.0,77.0,0.312091832542504,b'INTERNE'
93.0,78.0,-0.264124529912251,b'INTERNE'
93.0,79.0,0.164147853704679,b'INTERNE'
93.0,80.0,0.286402214582288,b'INTERNE'
93.0,81.0,0.109146264105606,b'INTERNE'
93.0,82.0,0.402683022571839,b'INTERNE'
93.0,83.0,-0.139470448151667,b'INTERNE'
93.0,84.0,-0.112843259277505,b'INTERNE'
93.0,85.0,-0.164762839126894,b'INTERNE'
93.0,86.0,-0.0259446917686376,b'INTERNE'
93.0,87.0,-0.211484930718759,b'INTERNE'
93.0,88.0,0.292123481860086,b'INTERNE'
93.0,89.0,-0.15326432180246,b'INTERNE'
93.0,90.0,0.305742926546475,b'INTERNE'
93.0,91.0,-0.000847956253785753,b'INTERNE'
93.0,92.0,0.0789842128782152,b'INTERNE'
93.0,93.0,0.277133652264995,b'INTERNE'
93.0,94.0,-0.424439242454992,b'INTERNE'
93.0,95.0,0.355936575919978,b'INTERNE'
93.0,96.0,0.13271152455578,b'INTERNE'
93.0,97.0,-0.15299371428043,b'INTERNE'
93.0,98.0,-0.104883188757118,b'INTERNE'
93.0,99.0,-0.167495801758342,b'INTERNE'
93.0,100.0,-0.135885436230675,b'INTERNE'
94.0,1.0,-0.0600880412177461,b'INTERNE'
94.0,2.0,0.269499746204285,b'INTERNE'
94.0,3.0,0.0329337997087811,b'INTERNE'
94.0,4.0,-0.0303286099529696,b'INTERNE'
94.0,5.0,-0.102611865590479,b'INTERNE'
94.0,6.0,0.110131195981994,b'INTERNE'
94.0,7.0,0.190076206719284,b'INTERNE'
94.0,8.0,0.191729626014073,b'INTERNE'
94.0,9.0,0.349317656595442,b'INTERNE'
94.0,10.0,0.326512435978832,b'INTERNE'
94.0,11.0,0.243029073197301,b'INTERNE'
94.0,12.0,-0.407640031624677,b'INTERNE'
94.0,13.0,-0.0214761672250846,b'INTERNE'
94.0,14.0,-0.0953287660939106,b'INTERNE'
94.0,15.0,0.0671162407214689,b'INTERNE'
94.0,16.0,0.322288685669253,b'INTERNE'
94.0,17.0,-0.0133381709585878,b'INTERNE'
94.0,18.0,0.0564708590820739,b'INTERNE'
94.0,19.0,0.326413394643302,b'INTERNE'
94.0,20.0,-0.0843923951478129,b'INTERNE'
94.0,21.0,-0.220863640408784,b'INTERNE'
94.0,22.0,-0.251434242665371,b'INTERNE'
94.0,23.0,-0.125488150452697,b'INTERNE'
94.0,24.0,0.377264231817405,b'INTERNE'
94.0,25.0,0.0360126709542321,b'INTERNE'
94.0,26.0,0.292143985082195,b'INTERNE'
94.0,27.0,0.178727690156791,b'INTERNE'
94.0,28.0,0.447846712819463,b'INTERNE'
94.0,29.0,-0.0510237508900653,b'INTERNE'
94.0,30.0,0.36120538731416,b'INTERNE'
94.0,31.0,-0.318461781215111,b'INTERNE'
94.0,32.0,-0.140228002330371,b'INTERNE'
94.0,33.0,-0.0999736830430454,b'INTERNE'
94.0,34.0,0.681425650726609,b'INTERNE'
94.0,35.0,-0.00679415307383369,b'INTERNE'
94.0,36.0,-0.354952838944047,b'INTERNE'
94.0,37.0,0.0109448582084724,b'INTERNE'
94.0,38.0,-0.127869218669518,b'INTERNE'
94.0,39.0,0.383522425455221,b'INTERNE'
94.0,40.0,0.457327446585984,b'INTERNE'
94.0,41.0,-0.0604264683364978,b'INTERNE'
94.0,42.0,0.16975570043803,b'INTERNE'
94.0,43.0,0.20579861337892,b'INTERNE'
94.0,44.0,0.0743052363965579,b'INTERNE'
94.0,45.0,-0.506390250602419,b'INTERNE'
94.0,46.0,-0.180589442655667,b'INTERNE'
94.0,47.0,0.377706223840454,b'INTERNE'
94.0,48.0,0.459090823791197,b'INTERNE'
94.0,49.0,0.134345331600316,b'INTERNE'
94.0,50.0,-0.227871525703056,b'INTERNE'
94.0,51.0,0.296233673498181,b'INTERNE'
94.0,52.0,0.226016522238848,b'INTERNE'
94.0,53.0,0.354060213324066,b'INTERNE'
94.0,54.0,-0.47914148780239,b'INTERNE'
94.0,55.0,0.0923758607562248,b'INTERNE'
94.0,56.0,0.570034236164479,b'INTERNE'
94.0,57.0,-0.271235710594932,b'INTERNE'
94.0,58.0,-0.0920296062147407,b'INTERNE'
94.0,59.0,0.39189171675395,b'INTERNE'
94.0,60.0,-0.0661134860094068,b'INTERNE'
94.0,61.0,0.590818777702588,b'INTERNE'
94.0,62.0,0.0128139805801526,b'INTERNE'
94.0,63.0,0.0408371765336006,b'INTERNE'
94.0,64.0,-0.0641788470569439,b'INTERNE'
94.0,65.0,-0.0866807342161431,b'INTERNE'
94.0,66.0,0.0786137491057088,b'INTERNE'
94.0,67.0,0.138963436165224,b'INTERNE'
94.0,68.0,-0.0929179252792991,b'INTERNE'
94.0,69.0,0.167315240087429,b'INTERNE'
94.0,70.0,0.166102105268246,b'INTERNE'
94.0,71.0,-0.14309658902087,b'INTERNE'
94.0,72.0,-0.0333967587510932,b'INTERNE'
94.0,73.0,0.335622743205781,b'INTERNE'
94.0,74.0,-0.0512993895726637,b'INTERNE'
94.0,75.0,0.210464469903888,b'INTERNE'
94.0,76.0,-0.0382316624402561,b'INTERNE'
94.0,77.0,0.0784986347891363,b'INTERNE'
94.0,78.0,-0.144950101140697,b'INTERNE'
94.0,79.0,0.751275259089394,b'INTERNE'
94.0,80.0,-0.368326793867406,b'INTERNE'
94.0,81.0,0.0689717702460368,b'INTERNE'
94.0,82.0,0.146511066124467,b'INTERNE'
94.0,83.0,0.160169094094158,b'INTERNE'
94.0,84.0,-0.145837380800459,b'INTERNE'
94.0,85.0,0.169322714238861,b'INTERNE'
94.0,86.0,-0.0719411863577285,b'INTERNE'
94.0,87.0,-0.135594247411909,b'INTERNE'
94.0,88.0,-0.0735002363261167,b'INTERNE'
94.0,89.0,0.0887699818128749,b'INTERNE'
94.0,90.0,0.168991896015237,b'INTERNE'
94.0,91.0,0.061122147006113,b'INTERNE'
94.0,92.0,0.0602653573053826,b'INTERNE'
94.0,93.0,0.281169600598334,b'INTERNE'
94.0,94.0,-0.222201412960762,b'INTERNE'
94.0,95.0,0.409418969727253,b'INTERNE'
94.0,96.0,-0.108144292745923,b'INTERNE'
94.0,97.0,-0.193483822207172,b'INTERNE'
94.0,98.0,-0.0442144038423663,b'INTERNE'
94.0,99.0,-0.263595084689548,b'INTERNE'
94.0,100.0,0.0552262137472088,b'INTERNE'
95.0,1.0,-0.121627426150129,b'INTERNE'
95.0,2.0,0.295924846103976,b'INTERNE'
95.0,3.0,0.0256479402918743,b'INTERNE'
95.0,4.0,-0.132353656442121,b'INTERNE'
95.0,5.0,-0.037637498500307,b'INTERNE'
95.0,6.0,-0.0931714240330538,b'INTERNE'
95.0,7.0,0.0119742745660791,b'INTERNE'
95.0,8.0,0.579073953673357,b'INTERNE'
95.0,9.0,0.640640590449737,b'INTERNE'
95.0,10.0,0.27897918187562,b'INTERNE'
95.0,11.0,0.493568950263316,b'INTERNE'
95.0,12.0,-0.0727333865249149,b'INTERNE'
95.0,13.0,0.529334084105013,b'INTERNE'
95.0,14.0,0.597276030852646,b'INTERNE'
95.0,15.0,0.162834011371473,b'INTERNE'
95.0,16.0,-0.138343787541539,b'INTERNE'
95.0,17.0,-0.291387863707161,b'INTERNE'
95.0,18.0,0.0617760680177868,b'INTERNE'
95.0,19.0,0.102898668455366,b'INTERNE'
95.0,20.0,0.309677920639105,b'INTERNE'
95.0,21.0,-0.25188969341345,b'INTERNE'
95.0,22.0,-0.120376277138483,b'INTERNE'
95.0,23.0,-0.383321704966484,b'INTERNE'
95.0,24.0,0.0281427072972167,b'INTERNE'
95.0,25.0,0.0930570637744652,b'INTERNE'
95.0,26.0,0.245224703460499,b'INTERNE'
95.0,27.0,-0.0513845028276093,b'INTERNE'
95.0,28.0,0.207862645199015,b'INTERNE'
95.0,29.0,-0.285463369344778,b'INTERNE'
95.0,30.0,-0.195269113709432,b'INTERNE'
95.0,31.0,-0.0406493622533772,b'INTERNE'
95.0,32.0,0.29429741136517,b'INTERNE'
95.0,33.0,0.434024784502515,b'INTERNE'
95.0,34.0,0.0629404366669792,b'INTERNE'
95.0,35.0,0.548555403451953,b'INTERNE'
95.0,36.0,-0.0302206423168099,b'INTERNE'
95.0,37.0,-0.155314891240039,b'INTERNE'
95.0,38.0,-0.0723948718185659,b'INTERNE'
95.0,39.0,-0.297289980951856,b'INTERNE'
95.0,40.0,-0.149232168498334,b'INTERNE'
95.0,41.0,-0.156157773225784,b'INTERNE'
95.0,42.0,0.119682510374246,b'INTERNE'
95.0,43.0,0.0275003348804825,b'INTERNE'
95.0,44.0,-0.284748840915877,b'INTERNE'
95.0,45.0,-0.127828339299228,b'INTERNE'
95.0,46.0,0.434478365430141,b'INTERNE'
95.0,47.0,-0.0250223599958362,b'INTERNE'
95.0,48.0,-0.289074174400221,b'INTERNE'
95.0,49.0,0.657699034733172,b'INTERNE'
95.0,50.0,0.699127609842425,b'INTERNE'
95.0,51.0,-0.370359463647337,b'INTERNE'
95.0,52.0,-0.168927511609606,b'INTERNE'
95.0,53.0,0.213397525851284,b'INTERNE'
95.0,54.0,-0.00897198105842834,b'INTERNE'
95.0,55.0,-0.0108108135388445,b'INTERNE'
95.0,56.0,-0.559686249292552,b'INTERNE'
95.0,57.0,0.441381594557792,b'INTERNE'
95.0,58.0,0.0961072406146513,b'INTERNE'
95.0,59.0,0.0770978582847224,b'INTERNE'
95.0,60.0,0.10166769346561,b'INTERNE'
95.0,61.0,-0.253257151707618,b'INTERNE'
95.0,62.0,0.310232978567497,b'INTERNE'
95.0,63.0,0.465904727124986,b'INTERNE'
95.0,64.0,-0.196506041980166,b'INTERNE'
95.0,65.0,0.0464702544609068,b'INTERNE'
95.0,66.0,0.0521496020843173,b'INTERNE'
95.0,67.0,-0.292142991283341,b'INTERNE'
95.0,68.0,0.374442879385704,b'INTERNE'
95.0,69.0,0.0326035677022811,b'INTERNE'
95.0,70.0,0.602995182931064,b'INTERNE'
95.0,71.0,-0.17342550546671,b'INTERNE'
95.0,72.0,-0.245751652106682,b'INTERNE'
95.0,73.0,0.660751832455562,b'INTERNE'
95.0,74.0,0.0618558568326411,b'INTERNE'
95.0,75.0,-0.10689388688904,b'INTERNE'
95.0,76.0,-0.020374108143915,b'INTERNE'
95.0,77.0,-0.106145035989889,b'INTERNE'
95.0,78.0,-0.119652834855394,b'INTERNE'
95.0,79.0,-0.171639765212583,b'INTERNE'
95.0,80.0,0.218871296761486,b'INTERNE'
95.0,81.0,0.0304491076717457,b'INTERNE'
95.0,82.0,-0.268141143403775,b'INTERNE'
95.0,83.0,-0.3282175890048,b'INTERNE'
95.0,84.0,0.005029216390952,b'INTERNE'
95.0,85.0,0.439236844236467,b'INTERNE'
95.0,86.0,-0.227088364032111,b'INTERNE'
95.0,87.0,-0.0507548611754882,b'INTERNE'
95.0,88.0,0.196734159176791,b'INTERNE'
95.0,89.0,-0.102129637328632,b'INTERNE'
95.0,90.0,-0.155025764263085,b'INTERNE'
95.0,91.0,-0.0289196482792436,b'INTERNE'
95.0,92.0,0.0307868107379941,b'INTERNE'
95.0,93.0,-0.124928383744572,b'INTERNE'
95.0,94.0,0.109016124850002,b'INTERNE'
95.0,95.0,-0.269634314575295,b'INTERNE'
95.0,96.0,-0.149938088024259,b'INTERNE'
95.0,97.0,0.83660970631897,b'INTERNE'
95.0,98.0,-0.310391047483946,b'INTERNE'
95.0,99.0,0.227755500058923,b'INTERNE'
95.0,100.0,0.210726833080516,b'INTERNE'
96.0,1.0,0.216482951730507,b'INTERNE'
96.0,2.0,0.0554190508444607,b'INTERNE'
96.0,3.0,-0.144795015517569,b'INTERNE'
96.0,4.0,-0.242580127170833,b'INTERNE'
96.0,5.0,0.62768034241656,b'INTERNE'
96.0,6.0,-0.331294484868596,b'INTERNE'
96.0,7.0,-0.216492865620615,b'INTERNE'
96.0,8.0,0.184414340241754,b'INTERNE'
96.0,9.0,-0.0015303664452031,b'INTERNE'
96.0,10.0,-0.417687839812316,b'INTERNE'
96.0,11.0,0.705752542188288,b'INTERNE'
96.0,12.0,0.761534087753128,b'INTERNE'
96.0,13.0,-0.102035255144937,b'INTERNE'
96.0,14.0,0.188344991081545,b'INTERNE'
96.0,15.0,-0.0576875931844736,b'INTERNE'
96.0,16.0,-0.264068414504229,b'INTERNE'
96.0,17.0,0.227668948875545,b'INTERNE'
96.0,18.0,-0.27540710896584,b'INTERNE'
96.0,19.0,-0.0518464149637856,b'INTERNE'
96.0,20.0,-0.191140511170143,b'INTERNE'
96.0,21.0,0.124713457939981,b'INTERNE'
96.0,22.0,-0.1426353388089,b'INTERNE'
96.0,23.0,0.403807656080333,b'INTERNE'
96.0,24.0,0.232651613129387,b'INTERNE'
96.0,25.0,-0.0570196475803677,b'INTERNE'
96.0,26.0,0.0843663681209452,b'INTERNE'
96.0,27.0,-0.153091611595202,b'INTERNE'
96.0,28.0,0.653155321893354,b'INTERNE'
96.0,29.0,-0.160158464974474,b'INTERNE'
96.0,30.0,0.202365084135283,b'INTERNE'
96.0,31.0,0.236922272914088,b'INTERNE'
96.0,32.0,-0.170610706313934,b'INTERNE'
96.0,33.0,-0.171856967710363,b'INTERNE'
96.0,34.0,-0.236063696207384,b'INTERNE'
96.0,35.0,0.207457966853338,b'INTERNE'
96.0,36.0,-0.0155399098087432,b'INTERNE'
96.0,37.0,-0.273681991022671,b'INTERNE'
96.0,38.0,-0.217427609407125,b'INTERNE'
96.0,39.0,-0.150466574373726,b'INTERNE'
96.0,40.0,-0.307659360959813,b'INTERNE'
96.0,41.0,-0.292202629363369,b'INTERNE'
96.0,42.0,0.0156498679176518,b'INTERNE'
96.0,43.0,-0.133602797752821,b'INTERNE'
96.0,44.0,-0.365523471212397,b'INTERNE'
96.0,45.0,-0.339865804803729,b'INTERNE'
96.0,46.0,0.369556481244727,b'INTERNE'
96.0,47.0,0.323189271792286,b'INTERNE'
96.0,48.0,0.452166902035326,b'INTERNE'
96.0,49.0,-0.331084435296141,b'INTERNE'
96.0,50.0,0.0742615464848313,b'INTERNE'
96.0,51.0,-0.0548474748433044,b'INTERNE'
96.0,52.0,0.773473507208066,b'INTERNE'
96.0,53.0,-0.184973677911685,b'INTERNE'
96.0,54.0,-0.0124544484599004,b'INTERNE'
96.0,55.0,0.114902049702847,b'INTERNE'
96.0,56.0,0.48716125659815,b'INTERNE'
96.0,57.0,-0.166643476480586,b'INTERNE'
96.0,58.0,0.0114357773049742,b'INTERNE'
96.0,59.0,-0.15432401305071,b'INTERNE'
96.0,60.0,-0.21300129831258,b'INTERNE'
96.0,61.0,0.0254763567306175,b'INTERNE'
96.0,62.0,0.28768450282209,b'INTERNE'
96.0,63.0,0.227607051446579,b'INTERNE'
96.0,64.0,0.0769426974350647,b'INTERNE'
96.0,65.0,-0.0284652737407115,b'INTERNE'
96.0,66.0,-0.0542659709042972,b'INTERNE'
96.0,67.0,-0.159556989749946,b'INTERNE'
96.0,68.0,-0.064121825542143,b'INTERNE'
96.0,69.0,0.0716648993189861,b'INTERNE'
96.0,70.0,0.469393019508389,b'INTERNE'
96.0,71.0,0.0420423918648782,b'INTERNE'
96.0,72.0,0.418881231020601,b'INTERNE'
96.0,73.0,0.247259944061846,b'INTERNE'
96.0,74.0,0.0529064080746362,b'INTERNE'
96.0,75.0,-0.120388726088837,b'INTERNE'
96.0,76.0,0.315390393666856,b'INTERNE'
96.0,77.0,0.461835826441575,b'INTERNE'
96.0,78.0,-0.351020032269088,b'INTERNE'
96.0,79.0,-0.200068976029499,b'INTERNE'
96.0,80.0,-0.364522739822152,b'INTERNE'
96.0,81.0,0.262483370814083,b'INTERNE'
96.0,82.0,0.0143074589296108,b'INTERNE'
96.0,83.0,-0.238222065990513,b'INTERNE'
96.0,84.0,0.429183218519531,b'INTERNE'
96.0,85.0,0.0932210445657589,b'INTERNE'
