forward_rate,AJUST_FORWARD_RATE_VM_0,rendDEX_an,rendMM_an,rendTSX_an,rendSP500_an,rendEAFE_an,an_eval_int,mois_eval,scn_eval_int
0.0475379436,0,0.1233432024,-0.003105126,-0.200026778,0.0931387259,0.1272646882,46,12,652
0.0475379436,0,0.1460054345,-0.014869296,0.2673314405,0.1320885568,-0.127987493,47,12,652
0.0475379436,0,-0.082317465,0.1060281191,-0.151647955,-0.127231827,0.0878103796,48,12,652
0.0475379436,0,0.157319888,0.0282597212,0.542384638,0.3118407395,0.2677980205,49,12,652
0.0475379436,0,0.1557934038,0.0481668167,0.0257609621,0.0278848394,-0.314572812,50,12,652
0.0475379436,0,0.2537669633,0.1078216977,-0.249533677,-0.187590096,-0.163669659,51,12,652
0.0475379436,0,0.1259419774,0.0172316178,0.1164878081,0.4065065557,0.4770090037,52,12,652
0.0475379436,0,-0.00637062,-0.046417816,0.4135655674,0.2722449614,0.2903323313,53,12,652
0.0475379436,0,0.1292579179,0.1117028648,0.8188300222,0.171428233,0.2619359844,54,12,652
0.0475379436,0,0.0370489028,0.094556881,0.0420482396,0.120022414,0.0713630615,55,12,652
0.0475379436,0,-0.20500998,-0.004110574,-0.551735031,-0.278595728,-0.323653054,56,12,652
0.0475379436,0,0.1274424594,0.0061957667,0.1851006931,0.005324127,0.1484561952,57,12,652
0.0475379436,0,0.3374282142,-0.004457562,-0.040372993,-0.170082705,-0.034636658,58,12,652
0.0475379436,0,0.0189448601,0.0396534335,-0.05904887,0.1674354879,0.2519155263,59,12,652
0.0475379436,0,-0.08266775,0.1344519117,-0.048290939,0.023456306,-0.053562593,60,12,652
0.0475379436,0,-0.062065231,-0.024802703,-0.410616355,0.170739868,-0.014910308,61,12,652
0.0475379436,0,0.0152046292,0.162648189,0.4432685626,0.2548861866,0.0990615065,62,12,652
0.0475379436,0,-0.084126685,0.0411475248,0.1478961227,0.08497721,0.2899592698,63,12,652
0.0475379436,0,0.2716734756,-0.008362987,0.1130166044,0.1847292414,0.0655855484,64,12,652
0.0475379436,0,0.0707961448,0.0307809692,0.274786578,0.0312005456,0.0132006323,65,12,652
0.0475379436,0,0.091950607,0.0550536942,-0.12778294,-0.232410378,-0.085755612,66,12,652
0.0475379436,0,0.3082544495,0.1534895166,-0.431179336,-0.290435107,-0.306209514,67,12,652
0.0475379436,0,0.1691149089,0.1036842336,0.0911809282,-0.199497209,0.0725505743,68,12,652
0.0475379436,0,0.0176201536,0.0378090209,0.1008184721,0.5620241101,0.1496913898,69,12,652
0.0475379436,0,0.1995828629,0.0128788036,0.2208368883,0.0269146302,0.2430467443,70,12,652
0.0475379436,0,0.0236589656,0.052896481,-0.551334972,-0.109102278,-0.120484513,71,12,652
0.0475379436,0,-0.071010418,0.1099779902,0.8277658602,-0.150238639,0.1967052473,72,12,652
0.0475379436,0,-0.184506732,0.0540827962,-0.718818725,-0.488879299,-0.439691823,73,12,652
0.0475379436,0,-0.070625397,0.0085331975,0.4546230615,0.1216673556,0.0618660261,74,12,652
0.0475379436,0,0.1669761443,-0.033050924,-0.050710551,0.3799021659,0.1573002774,75,12,652
0.0475379436,0,0.0912514152,-0.053028911,-0.181793079,-0.161744037,-0.091697938,76,12,652
0.0475379436,0,-0.194534918,0.023932892,0.3067738977,0.043969975,-0.12680666,77,12,652
0.0475379436,0,0.1634915483,0.0248534643,-0.083157972,0.035856901,-0.075118932,78,12,652
0.0475379436,0,-0.058760362,0.0385100239,0.1152617795,0.0643607058,0.0170928186,79,12,652
0.0475379436,0,-0.244435256,-0.038051753,0.0818751674,-0.170291196,-0.235626412,80,12,652
0.0475379436,0,-0.163831093,0.0144102695,-0.367465564,-0.212545672,-0.467663552,81,12,652
0.0475379436,0,0.121011676,0.1532696812,-0.259831607,-0.376884289,0.0171657699,82,12,652
0.0475379436,0,0.3585429975,-0.070526109,0.232193191,0.3349828842,0.1691113171,83,12,652
0.0475379436,0,-0.159664464,0.0960503125,-0.208724253,-0.049243697,-0.281078221,84,12,652
0.0475379436,0,-0.258357273,0.1197987519,-0.89010235,-0.433163202,-0.54043381,85,12,652
0.0475379436,0,-0.06519194,0.0208940225,0.1608375227,0.339476095,0.3131981751,86,12,652
0.0475379436,0,-0.062333296,-0.068471164,-0.546320145,-0.625667739,-0.559185171,87,12,652
0.0475379436,0,0.1522454257,-0.017500519,-0.503827324,-0.019742959,-0.030049731,88,12,652
0.0475379436,0,-0.008344543,0.0707519729,0.132473735,0.1698548853,0.02311224,89,12,652
0.0475379436,0,0.3958390374,0.0546676277,-0.019058747,0.4882617509,0.4316584003,90,12,652
0.0475379436,0,0.0196144752,0.0440865536,0.836890548,0.1321796819,0.2509251072,91,12,652
0.0475379436,0,-0.08499968,-0.062199174,-0.122061017,0.1266520188,0.0562225489,92,12,652
0.0475379436,0,-0.206042557,-0.090360683,0.1016503516,-0.277913444,-0.12554048,93,12,652
0.0475379436,0,-0.151830151,0.0024864103,-0.003727573,-0.046254839,-0.264294362,94,12,652
0.0475379436,0,-0.047853564,0.1575922706,-0.43756068,-0.227870172,-0.081646304,95,12,652
0.0475379436,0,0.0915369719,-0.124044629,0.3999929134,0.0543114219,0.2541934431,96,12,652
0.0475379436,0,0.061428957,0.1214597464,0.1067216519,0.4189579349,0.1982871154,97,12,652
0.0475379436,0,0.0563836104,-0.139839448,-0.572365199,0.2797860782,0.0624380446,98,12,652
0.0475379436,0,-0.060955628,0.2330342013,0.268445455,-0.055767052,-0.046290675,99,12,652
0.0475379436,0,-0.286938178,0.2189661592,0.4917876897,-0.317697013,-0.452656265,100,12,652
0,0,0,0,0,0,0,0,12,653
0.002788338,0,0.0610868355,0.0229175939,-0.015290274,0.106009738,0.0658471049,1,12,653
0.0335171629,0,-0.26050105,-0.070740281,-0.208402877,-0.265312356,-0.353652157,2,12,653
0.0354725589,0,0.1959992142,-0.052301294,0.5825014462,0.388623445,0.5340275454,3,12,653
0.0389743865,0,0.1429076559,0.1075200044,-0.014168226,0.1251968826,-0.176540802,4,12,653
0.0424092394,0,-0.054454088,0.1693102304,0.5478667149,0.1478983068,0.1721390999,5,12,653
0.045214372,0,0.2682760365,0.074076639,0.3325454976,0.3933869565,0.5137351428,6,12,653
0.0472869242,0,-0.004694946,-0.085230209,0.4416183787,-0.347341409,-0.155931008,7,12,653
0.0487083247,0,-0.124167166,-0.001845734,-0.837322132,-0.036139626,0.1065775798,8,12,653
0.0496146018,0,0.21324337,0.1628118734,-0.076004425,0.0478642008,-0.094547869,9,12,653
0.0501403623,0,0.0690484999,0.0544177645,-0.096245923,-0.296958262,-0.28004655,10,12,653
0.0503984927,0,0.0118103702,-0.020384431,-0.292399411,-0.162958715,-0.240592019,11,12,653
0.050476111,0,-0.169252735,0.0041556283,0.1839450913,0.36655017,0.2586738937,12,12,653
0.050437108,0,-0.023561717,0.1038789802,0.0850977778,0.2959305232,0.393690719,13,12,653
0.0503267034,0,0.0500886173,0.053511432,-0.01089071,-0.285858433,-0.133934453,14,12,653
0.0501760351,0,-0.049680537,0.1591685307,-0.383531123,-0.494115235,-0.098833023,15,12,653
0.0500060409,0,-0.005804617,0.2579300171,-0.326440523,0.0665137214,0.1492962393,16,12,653
0.0498304804,0,-0.002129577,0.0882322223,0.3207119372,-0.310456021,-0.076126826,17,12,653
0.0496581668,0,-0.160727544,0.1283477847,0.4020784961,-0.320835029,-0.259094197,18,12,653
0.0494945644,0,0.2843904139,0.0176971944,0.3119969747,-0.087684146,0.0417981112,19,12,653
0.0493429038,0,0.1051631485,0.1989963383,-0.283377038,-0.191918077,-0.287297884,20,12,653
0.0492049435,0,0.1116834302,0.1293003622,0.3375472381,0.5316311141,0.5191967833,21,12,653
0.0490814882,0,0.0150210829,0.1415444799,0.4154562476,0.7547308765,0.535048127,22,12,653
0.0489727315,0,0.3134588893,0.0441636686,-0.020698088,0.2980679186,0.1638090757,23,12,653
0.0488784849,0,0.13258828,0.206105936,0.1577659764,0.1604352033,0.2465392237,24,12,653
0.0487983261,0,-0.269078607,0.1373544722,0.2100767774,0.1158028488,0.1532562255,25,12,653
0.0487316968,0,0.1746719335,0.0357725797,0.0157167201,0.2731306022,0.1720981811,26,12,653
0.0486779638,0,0.1649913632,0.1386265877,0.7345591988,0.3355023579,0.3000050075,27,12,653
0.0486364603,0,0.134216374,0.0174281143,0.1244384912,-0.188604637,0.0096038898,28,12,653
0.0486065103,0,-0.052309445,0.0132927526,0.3710829334,-0.023193085,-0.035656672,29,12,653
0.0485568129,0,0.1904013337,0.0449742675,-0.249195101,0.1204812694,0.2574531894,30,12,653
0.0476815081,0,0.2286887649,0.1477360335,-0.105204094,-0.525504053,-0.477025502,31,12,653
0.0475379436,0,0.0564245037,0.1040708052,-0.095870748,-0.345650246,-0.324456452,32,12,653
0.0475379436,0,0.1082107155,0.0445564107,-0.146137656,-0.01057846,-0.028521769,33,12,653
0.0475379436,0,0.2148086356,0.2498634874,-0.337149004,0.1548616144,0.1224194644,34,12,653
0.0475379436,0,-0.073874307,0.1267226951,0.4035119196,-0.201092681,-0.165735938,35,12,653
0.0475379436,0,-0.084691516,0.0353531102,-0.247409372,-0.212178549,-0.127217076,36,12,653
0.0475379436,0,-0.014175422,0.0115149157,0.5979943719,0.432823263,0.694698114,37,12,653
0.0475379436,0,0.1066153214,-0.084239886,0.7616322693,0.5725522843,0.7255406819,38,12,653
0.0475379436,0,0.0859604465,0.0925824423,-0.287190724,0.1130471123,0.0953120394,39,12,653
0.0475379436,0,0.1661190979,0.1720771198,-0.151127958,0.075833707,0.1243153139,40,12,653
0.0475379436,0,0.0957831725,-0.014286265,0.2959109407,0.1921913575,0.1164295942,41,12,653
0.0475379436,0,0.1718886764,0.1012993894,0.549853027,0.4720539902,0.5493854441,42,12,653
0.0475379436,0,0.1424773959,0.167216404,0.0092089547,0.2412436945,0.3515410715,43,12,653
0.0475379436,0,0.059913463,0.0293491827,0.2559609092,0.0800854042,0.0578381242,44,12,653
0.0475379436,0,-0.146477473,0.0160663529,0.2196805553,-0.314334281,-0.082562378,45,12,653
0.0475379436,0,-0.179069752,0.0871185324,0.4877282982,-0.013142325,-0.269669535,46,12,653
0.0475379436,0,0.0578514959,-0.121396936,0.0268388645,0.2504259232,0.2232038555,47,12,653
0.0475379436,0,-0.206040277,-0.09148973,-0.471427647,-0.39126822,-0.418016186,48,12,653
0.0475379436,0,-0.035904135,-0.048348552,-0.14422438,-0.125732699,0.1028734807,49,12,653
0.0475379436,0,-0.260906888,-0.145570833,0.386852505,0.5343456313,0.2760580323,50,12,653
0.0475379436,0,0.1290246861,-0.088684106,0.1600411759,-0.038220577,0.2886623612,51,12,653
0.0475379436,0,-0.262697338,0.1714672268,-0.328140078,0.0806771454,-0.036938383,52,12,653
0.0475379436,0,0.0770154289,0.0004920054,0.261122529,0.09406901,0.0295960292,53,12,653
0.0475379436,0,0.105491755,0.201116491,0.1801708952,0.0152090558,0.1239211524,54,12,653
0.0475379436,0,0.2599750477,0.2204352071,0.4194057458,0.1590021459,0.2674670845,55,12,653
0.0475379436,0,-0.050829822,0.0072380178,-0.432836421,-0.243332925,-0.244333153,56,12,653
0.0475379436,0,-0.081107846,0.1471601738,0.1118834386,0.2072073086,0.5383067504,57,12,653
0.0475379436,0,0.2353567518,-0.058972358,-0.219924718,-0.256616784,-0.081339888,58,12,653
0.0475379436,0,-0.21781092,-0.125480314,0.382861349,0.0433804057,0.0617674605,59,12,653
0.0475379436,0,0.0334155336,0.0464039549,0.1208937796,0.1823458126,0.361917309,60,12,653
0.0475379436,0,-0.029284823,0.0715614596,0.2694591992,0.0090965872,-0.162349226,61,12,653
0.0475379436,0,-0.156653301,0.0045011602,-0.11775726,0.2020020315,0.1581905791,62,12,653
0.0475379436,0,0.0793782345,0.0144331948,-0.118684019,0.1726044864,0.2909747953,63,12,653
0.0475379436,0,0.3663997476,-0.031199186,-0.075264946,0.4442488689,0.3644426526,64,12,653
0.0475379436,0,0.0726104284,-0.078811929,0.2333715764,-0.001051634,0.0918166389,65,12,653
0.0475379436,0,0.1052633378,0.165955582,-0.333885558,0.1228438929,0.1150426434,66,12,653
0.0475379436,0,0.0578566893,0.0367684342,-0.10106971,-0.016657778,0.1357710356,67,12,653
0.0475379436,0,0.0877474304,0.0274546139,0.4424369882,0.165944152,0.2615608571,68,12,653
0.0475379436,0,0.1178864411,0.0205386291,-0.205931143,0.0735649958,0.0576093856,69,12,653
0.0475379436,0,0.0056830937,0.1817283017,-0.135122433,0.1475210579,-0.057336319,70,12,653
0.0475379436,0,0.1525239881,-0.002567128,0.3664385395,-0.019850292,0.0963076722,71,12,653
0.0475379436,0,0.1049685213,-0.022595128,-0.036644759,0.1646719579,0.2678651002,72,12,653
0.0475379436,0,0.0578408877,0.0365117325,-0.277821299,-0.001640679,-0.269147698,73,12,653
0.0475379436,0,-0.263368995,0.0014471973,-0.268606158,-0.185886387,-0.469409584,74,12,653
0.0475379436,0,-0.031879489,0.0004291067,-0.447514212,-0.036445952,-0.37725565,75,12,653
0.0475379436,0,-0.076808805,0.1042748604,0.2488651177,0.0319092783,-0.048439826,76,12,653
0.0475379436,0,0.214258606,-0.052910608,-0.104306475,0.5490824037,0.2743355411,77,12,653
0.0475379436,0,0.0920851657,-0.027356967,0.2152002182,-0.177569186,0.1115426956,78,12,653
0.0475379436,0,-0.060737881,-0.008558129,-0.008847755,0.3556107321,0.3099606387,79,12,653
0.0475379436,0,0.1818601571,0.1509213981,-0.093426263,0.438108078,0.3893407415,80,12,653
0.0475379436,0,0.095114987,0.0922173945,-0.063788994,-0.224962968,-0.200174531,81,12,653
0.0475379436,0,0.0374657241,-0.005552651,0.3093862076,0.3510585664,0.496895903,82,12,653
0.0475379436,0,0.2635384352,0.1974956554,0.405643944,0.2948369009,0.5821440673,83,12,653
0.0475379436,0,0.1249902389,0.0252188908,0.3414506352,0.3862503863,0.2584991554,84,12,653
0.0475379436,0,-0.238351395,-0.029373582,-0.200303629,-0.352875518,-0.476542632,85,12,653
0.0475379436,0,0.2858094127,0.0962635216,0.2854447328,0.5454834537,0.4008535281,86,12,653
0.0475379436,0,0.2108447882,-0.034820547,0.3221670134,0.4926075643,0.1357478666,87,12,653
0.0475379436,0,-0.03254776,0.0329403197,-0.095408951,-0.314352888,-0.448331221,88,12,653
0.0475379436,0,0.1826647875,0.0777657628,0.382691513,0.3741329661,0.2638361763,89,12,653
0.0475379436,0,-0.072955949,0.0533847897,0.2162243643,-0.100649761,-0.141616784,90,12,653
0.0475379436,0,-0.115388247,0.1850851429,0.0613373668,0.0034049816,-0.356237785,91,12,653
0.0475379436,0,-0.132699498,0.0608920517,-0.510822754,-0.351450257,-0.11919809,92,12,653
0.0475379436,0,-0.288850522,-0.048259214,-0.259913692,-0.273249974,-0.065704983,93,12,653
0.0475379436,0,-0.030814268,0.0482950434,0.2747623589,0.2320933639,-0.050810678,94,12,653
0.0475379436,0,0.0065149045,0.0616946093,0.1305998025,0.1518978872,0.288319639,95,12,653
0.0475379436,0,0.0340035593,-0.050742715,-0.217887318,-0.308980428,-0.450176006,96,12,653
0.0475379436,0,-0.194600222,0.0846192396,0.3344464072,-0.237838244,0.2396814741,97,12,653
0.0475379436,0,-0.019733553,0.1394811321,0.1934789966,-0.010746628,0.1452252601,98,12,653
0.0475379436,0,-0.043725701,-0.044915047,-0.025581981,0.0190132245,0.0256791955,99,12,653
0.0475379436,0,-0.004639786,0.0943831785,0.49326875,-0.009529355,0.1929550997,100,12,653
0,0,0,0,0,0,0,0,12,654
0.002788338,0,-0.057621569,-0.018281435,0.010398993,-0.106005782,-0.066290584,1,12,654
0.0335171629,0,0.3021984633,0.1264884062,0.1498217208,0.2654740425,0.3484446258,2,12,654
0.0354725589,0,-0.150391009,0.1119602109,-0.637171811,-0.384550966,-0.535324285,3,12,654
0.0389743865,0,-0.090295796,-0.040857432,-0.033498483,-0.114120749,0.1822477182,4,12,654
0.0424092394,0,0.1139356534,-0.095777953,-0.588663718,-0.129952467,-0.159562478,5,12,654
0.045214372,0,-0.203184205,0.0050659039,-0.367732236,-0.369830851,-0.495548256,6,12,654
0.0472869242,0,0.0739318819,0.1685178563,-0.472660012,0.3750426184,0.178262999,7,12,654
0.0487083247,0,0.1962469026,0.0879761822,0.8091232996,0.0666836363,-0.081402787,8,12,654
0.0496146018,0,-0.139351079,-0.074868871,0.049618146,-0.015507636,0.1215352159,9,12,654
0.0501403623,0,0.0058953118,0.034576759,0.0709111659,0.330366348,0.3080854172,10,12,654
0.0503984927,0,0.0636497022,0.1098952155,0.267580914,0.1968830614,0.2691471471,11,12,654
0.050476111,0,0.2448680445,0.0855103926,-0.208608351,-0.332470587,-0.229963529,12,12,654
0.050437108,0,0.0990990201,-0.014290965,-0.109839044,-0.261928946,-0.36505836,13,12,654
0.0503267034,0,0.0252278766,0.0358557737,-0.014071365,0.3196392012,0.162346003,14,12,654
0.0501760351,0,0.1246956941,-0.070102662,0.3582677111,0.5275946665,0.126943236,15,12,654
0.0500060409,0,0.0804797862,-0.169204136,0.3008371228,-0.033374279,-0.121526014,16,12,654
0.0498304804,0,0.0764536246,0.0001425374,-0.346666459,0.3432443427,0.1035459299,17,12,654
0.0496581668,0,0.2347069646,-0.040317652,-0.428377645,0.3532787233,0.2861686736,18,12,654
0.0494945644,0,-0.210738198,0.0700057333,-0.338623328,0.1198006356,-0.015050839,19,12,654
0.0493429038,0,-0.031814254,-0.111596732,0.2564473637,0.2237312458,0.313741835,20,12,654
0.0492049435,0,-0.038610456,-0.042176676,-0.364752833,-0.500093866,-0.493028753,21,12,654
0.0490814882,0,0.0578049805,-0.054667705,-0.442908753,-0.723440539,-0.509127008,22,12,654
0.0489727315,0,-0.240850339,0.0424955933,-0.006971932,-0.266995095,-0.13810547,23,12,654
0.0488784849,0,-0.060168223,-0.119635167,-0.185624489,-0.129550873,-0.221024111,24,12,654
0.0487983261,0,0.3413383459,-0.051044021,-0.238095607,-0.085078836,-0.12790143,25,12,654
0.0487316968,0,-0.102545453,0.0504046127,-0.043868809,-0.242539848,-0.146876644,26,12,654
0.0486779638,0,-0.092972349,-0.052556861,-0.762818753,-0.305019069,-0.274890937,27,12,654
0.0486364603,0,-0.062280366,0.0685586052,-0.152781053,0.2190049188,0.0154271738,28,12,654
0.0486065103,0,0.1241855522,0.0726340669,-0.399485395,0.0535334666,0.0606278355,29,12,654
0.0485568129,0,-0.118624621,0.0408531572,0.2206932446,-0.090240283,-0.232581421,30,12,654
0.0476815081,0,-0.158662662,-0.063659218,0.0749516281,0.5539944304,0.5001466608,31,12,654
0.0475379436,0,0.0133144706,-0.020281119,0.0653311534,0.3738534942,0.3472904823,32,12,654
0.0475379436,0,-0.038471741,0.0392332754,0.1155980613,0.0387817085,0.0513557997,33,12,654
0.0475379436,0,-0.145069661,-0.166073801,0.3066094087,-0.126658366,-0.099585434,34,12,654
0.0475379436,0,0.1436132817,-0.042933009,-0.434051515,0.2292959296,0.1885699679,35,12,654
0.0475379436,0,0.1544304906,0.0484365759,0.2168697767,0.2403817969,0.1500511063,36,12,654
0.0475379436,0,0.0839143961,0.0722747704,-0.628533967,-0.404620015,-0.671864084,37,12,654
0.0475379436,0,-0.036876347,0.1680295723,-0.792171864,-0.544349036,-0.702706652,38,12,654
0.0475379436,0,-0.016221472,-0.008792756,0.2566511287,-0.084843864,-0.072478009,39,12,654
0.0475379436,0,-0.096380124,-0.088287434,0.1205883632,-0.047630459,-0.101481284,40,12,654
0.0475379436,0,-0.026044198,0.098075951,-0.326450536,-0.163988109,-0.093595564,41,12,654
0.0475379436,0,-0.102149702,-0.017509703,-0.580392622,-0.443850742,-0.526551414,42,12,654
0.0475379436,0,-0.072738422,-0.083426718,-0.03974855,-0.213040446,-0.328707041,43,12,654
0.0475379436,0,0.0098255113,0.0544405034,-0.286500504,-0.051882156,-0.035004094,44,12,654
0.0475379436,0,0.2162164472,0.0677233332,-0.25022015,0.3425375289,0.1053964079,45,12,654
0.0475379436,0,0.2488087263,-0.003328846,-0.518267893,0.0413455734,0.2925035653,46,12,654
0.0475379436,0,0.0118874783,0.2051866219,-0.057378459,-0.222222675,-0.200369825,47,12,654
0.0475379436,0,0.2757792508,0.1752794161,0.440888052,0.4194714684,0.4408502161,48,12,654
0.0475379436,0,0.1056431094,0.1321382378,0.1136847852,0.1539359474,-0.08003945,49,12,654
0.0475379436,0,0.3306458625,0.2293605187,-0.4173921,-0.506142383,-0.253224002,50,12,654
0.0475379436,0,-0.059285712,0.1724737919,-0.190580771,0.066423825,-0.265828331,51,12,654
0.0475379436,0,0.3324363126,-0.087677541,0.2976004834,-0.052473897,0.059772413,52,12,654
0.0475379436,0,-0.007276455,0.0832976807,-0.291662124,-0.065865762,-0.006761999,53,12,654
0.0475379436,0,-0.035752781,-0.117326805,-0.21071049,0.0129941924,-0.101087122,54,12,654
0.0475379436,0,-0.190236073,-0.136645521,-0.449945341,-0.130798898,-0.244633054,55,12,654
0.0475379436,0,0.1205687958,0.0765516683,0.4022968264,0.2715361732,0.2671671831,56,12,654
0.0475379436,0,0.1508468205,-0.063370488,-0.142423034,-0.17900406,-0.51547272,57,12,654
0.0475379436,0,-0.165617778,0.1427620444,0.1893851234,0.284820032,0.104173918,58,12,654
0.0475379436,0,0.2875498944,0.2092700005,-0.413400944,-0.015177157,-0.03893343,59,12,654
0.0475379436,0,0.0363234407,0.0373857312,-0.151433375,-0.154142564,-0.339083279,60,12,654
0.0475379436,0,0.0990237974,0.0122282265,-0.299998794,0.019106661,0.1851832564,61,12,654
0.0475379436,0,0.2263922751,0.0792885259,0.0872176656,-0.173798783,-0.135356549,62,12,654
0.0475379436,0,-0.00963926,0.0693564913,0.0881444242,-0.144401238,-0.268140765,63,12,654
0.0475379436,0,-0.296660773,0.114988872,0.0447253509,-0.416045621,-0.341608622,64,12,654
0.0475379436,0,-0.002871454,0.1626016155,-0.263911171,0.0292548823,-0.068982609,65,12,654
0.0475379436,0,-0.035524364,-0.082165896,0.3033459631,-0.094640645,-0.092208613,66,12,654
0.0475379436,0,0.0118822849,0.0470212519,0.0705301146,0.044861026,-0.112937005,67,12,654
0.0475379436,0,-0.018008456,0.0563350722,-0.472976583,-0.137740904,-0.238726827,68,12,654
0.0475379436,0,-0.048147467,0.063251057,0.1753915482,-0.045361748,-0.034775355,69,12,654
0.0475379436,0,0.0640558806,-0.097938616,0.1045828384,-0.11931781,0.0801703489,70,12,654
0.0475379436,0,-0.082785014,0.0863568138,-0.396978134,0.04805354,-0.073473642,71,12,654
0.0475379436,0,-0.035229547,0.1063848145,0.0061051643,-0.13646871,-0.24503107,72,12,654
0.0475379436,0,0.0118980866,0.0472779536,0.2472817036,0.0298439276,0.2919817281,73,12,654
0.0475379436,0,0.3331079695,0.0823424888,0.2380665635,0.2140896354,0.4922436139,74,12,654
0.0475379436,0,0.101618463,0.0833605794,0.4169746168,0.0646492006,0.4000896806,75,12,654
0.0475379436,0,0.1465477795,-0.020485174,-0.279404713,-0.00370603,0.0712738561,76,12,654
0.0475379436,0,-0.144519632,0.1367002945,0.0737668802,-0.520879156,-0.251501511,77,12,654
0.0475379436,0,-0.022346191,0.1111466535,-0.245739813,0.2057724341,-0.088708665,78,12,654
0.0475379436,0,0.1304768552,0.0923478149,-0.02169184,-0.327407484,-0.287126608,79,12,654
0.0475379436,0,-0.112121183,-0.067131712,0.0628866678,-0.40990483,-0.366506711,80,12,654
0.0475379436,0,-0.025376013,-0.008427708,0.0332493986,0.2531662165,0.2230085617,81,12,654
0.0475379436,0,0.0322732502,0.0893423375,-0.339925803,-0.322855318,-0.474061873,82,12,654
0.0475379436,0,-0.193799461,-0.113705969,-0.436183539,-0.266633653,-0.559310037,83,12,654
0.0475379436,0,-0.055251265,0.0585707953,-0.37199023,-0.358047138,-0.235665125,84,12,654
0.0475379436,0,0.3080903697,0.1131632685,0.1697640342,0.3810787663,0.4993766627,85,12,654
0.0475379436,0,-0.216070438,-0.012473835,-0.315984328,-0.517280206,-0.378019498,86,12,654
0.0475379436,0,-0.141105814,0.1186102328,-0.352706608,-0.464404316,-0.112913836,87,12,654
0.0475379436,0,0.1022867343,0.0508493664,0.0648693562,0.3425561364,0.4711652512,88,12,654
0.0475379436,0,-0.112925813,0.0060239232,-0.413231108,-0.345929718,-0.241002146,89,12,654
0.0475379436,0,0.1426949231,0.0304048964,-0.246763959,0.128853009,0.1644508142,90,12,654
0.0475379436,0,0.1851272216,-0.101295457,-0.091876962,0.0247982666,0.3790718149,91,12,654
0.0475379436,0,0.2024384727,0.0228976343,0.4802831588,0.3796535053,0.1420321197,92,12,654
0.0475379436,0,0.3585894966,0.1320488996,0.229374097,0.3014532219,0.088539013,93,12,654
0.0475379436,0,0.1005532419,0.0354946427,-0.305301954,-0.203890116,0.0736447085,94,12,654
0.0475379436,0,0.0632240697,0.0220950768,-0.161139397,-0.123694639,-0.265485609,95,12,654
0.0475379436,0,0.035735415,0.1345324007,0.187347723,0.3371836766,0.4730100364,96,12,654
0.0475379436,0,0.2643391965,-0.000829554,-0.364986002,0.2660414925,-0.216847444,97,12,654
0.0475379436,0,0.0894725273,-0.055691446,-0.224018592,0.0389498764,-0.12239123,98,12,654
0.0475379436,0,0.1134646751,0.1287047326,-0.004957614,0.0091900237,-0.002845165,99,12,654
0.0475379436,0,0.0743787603,-0.010593492,-0.523808345,0.0377326031,-0.170121069,100,12,654
0,0,0,0,0,0,0,0,12,655
0.002788338,0,0.0073733203,0.017362591,0.028052305,0.1408971879,0.0944557862,1,12,655
0.0335171629,0,0.1424161082,0.0903468536,0.688758944,0.6856713591,0.5996249192,2,12,655
0.0354725589,0,0.1413206375,0.1258004278,-0.151719341,0.2029532954,0.2204510939,3,12,655
0.0389743865,0,-0.08258057,0.211238507,0.3947380981,0.0320065485,0.1057462832,4,12,655
0.0424092394,0,-0.086975841,0.0513477868,-0.452683407,0.0869520328,0.1254578112,5,12,655
0.045214372,0,0.0989868406,-0.012790981,-0.224427866,0.3610280364,0.2786438487,6,12,655
0.0472869242,0,0.0645129294,-0.132952732,0.0122881259,-0.548662519,-0.365793213,7,12,655
0.0487083247,0,0.1926836379,-0.068940444,-0.841314156,0.1301970318,0.0618674584,8,12,655
0.0496146018,0,0.0932560296,0.3038818716,0.3477731708,0.3983492421,0.2343111296,9,12,655
0.0501403623,0,-0.169607696,0.077130424,-0.098049695,0.181064236,0.0627239126,10,12,655
0.0503984927,0,-0.005961508,0.0070703574,0.6546601008,-0.221185177,-0.094515863,11,12,655
0.050476111,0,-0.155151781,-0.013325433,-0.379022339,-0.479451649,-0.37839558,12,12,655
0.050437108,0,0.0584225627,0.110220107,0.0004051171,0.0031560176,-0.128205123,13,12,655
0.0503267034,0,-0.124318746,-0.14157715,0.2181001978,0.2922937814,0.2579717811,14,12,655
0.0501760351,0,0.18351768,-0.024141808,0.1219486086,-0.15567933,0.1320270176,15,12,655
0.0500060409,0,-0.160940271,-0.094449032,-0.485576745,-0.261227502,-0.128534349,16,12,655
0.0498304804,0,0.1347245585,0.0817973257,0.0267984492,0.1874395866,0.3126461826,17,12,655
0.0496581668,0,0.0964055722,0.2187480463,0.475038778,0.1740204192,0.1182957037,18,12,655
0.0494945644,0,0.1305859796,0.0848575081,-0.154506956,0.3423335318,-0.069372922,19,12,655
0.0493429038,0,0.1782140327,0.2983342497,0.6264328518,0.0864137721,0.5154780579,20,12,655
0.0492049435,0,-0.064472222,0.2613253445,-0.196336765,-0.051403151,0.0600294513,21,12,655
0.0490814882,0,0.1131279691,0.0197285508,0.5287003843,0.5230425729,0.2191213259,22,12,655
0.0489727315,0,0.0068871242,0.1885081854,-0.283793835,-0.37080916,-0.11383313,23,12,655
0.0488784849,0,0.1456597061,0.0596877666,0.3797851428,-0.068979117,0.1835899329,24,12,655
